Dist_Name,avg_elevation,min_elevation,max_elevation,avg_rainfall_mm,max_rainfall_mm,avg_temp,min_temp,max_temp,avg_air_pressure,DFSI,Percent_Flooded_Area,Parmanent_Water,Corrected_Percent_Flooded_Area,Human_fatality,Human_injured,Population,Mean_Flood_Duration,State_Name
Noney,,,,,,,,,,12.728499352537504,2.73207358,0.05487921,2.67719437,56.0,18.0,58122.0,6.0,Manipur
North,,,,,,,,,,12.505519713351603,1.725427554,0.0,1.725427554,19.0,9.0,2128488.0,3.0,Delhi
North  & Middle Andaman,,,,,,,,,,7.46257473986789,1.3148171,0.0,1.3148171,0.0,0.0,101677.0,1.0,Andaman & Nicobar
North  District,,,,,,,,,,12.129733510221849,0.608832673,0.545185157,0.063647516,88.0,16.0,44583.0,3.0,Sikkim
North & Middle Andaman,19.5,12.0,27.0,5.673857526881721,158.6,27.222950268817204,18.8,35.4,1009.6306115591399,,,,,,,,,Andaman and Nicobar Islands
North East,,,,,,,,,,9.525736278273992,1.464774777,0.0,1.464774777,2.0,7.0,1444919.0,3.0,Delhi
North Garo Hills,,,,,,,,,,10.473013602064915,1.505747627,0.0,1.505747627,13.0,0.0,191024.0,5.0,Meghalaya
North Goa,58.0,58.0,58.0,12.492817912970004,189.9,27.596858922285403,15.9,38.6,1009.3572286572287,11.69334031962348,4.159637042,2.577757251,1.581879791,7.0,4.0,718288.0,4.0,Goa
North Tripura,,,,,,,,,,13.425164734923865,1.542869002,0.0,1.542869002,96.0,1.0,417050.0,4.0,Tripura
North Twenty Four Pargan*,,,,,,,,,,18.77053767455695,18.6648469,7.43925593,11.22559097,294.0,16.0,10544399.0,19.0,West Bengal
North West,,,,,,,,,,8.981260027282882,0.1,0.0,0.1,2.0,4.0,2287355.0,3.0,Delhi
Ntr,0.0,0.0,0.0,3.496165644171779,106.4,28.23604294478528,11.9,45.6,1008.3740797546012,,,,,,,,,Andhra Pradesh
Nuapada,,,,,,,,,,13.038948634816052,1.647190051,0.35257892,1.294611131,25.0,0.0,702602.0,34.0,Odisha
Nuh,,,,,,,,,,9.922296092954678,0.669910248,0.0,0.669910248,2.0,0.0,1279625.0,7.0,Haryana
Osmanabad,,,,,,,,,,12.274168152976904,0.279521656,0.27922672,0.000294936,137.0,10.0,1913512.0,4.0,Maharashtra
Pakke Kessang,,,,,,,,,,9.274304467085791,1.745384121,0.023431627,1.721952494,3.0,1.0,18414.0,5.0,Arunachal Pradesh
Pakur,,,,,,,,,,9.940192955238464,3.841519374,0.015471341,3.826048033,1.0,0.0,1077497.0,6.0,Jharkhand
Palakkad,95.0,95.0,95.0,5.623252688172043,123.2,26.854166666666668,19.2,43.0,1009.9663978494624,16.724680975555888,2.435607291,0.550109826,1.885497465,104.0,38.0,3024581.0,6.0,Kerala
Palamu,0.0,0.0,0.0,5.575249003984064,294.9,25.91349726775956,0.7,47.7,1008.2781441717791,13.05444301227634,1.260455563,0.197368643,1.06308692,23.0,1.0,2294123.0,8.0,Bihar
Palghar,4.0,4.0,4.0,5.1642041638683684,198.8,26.866420416386834,13.8,41.6,1008.8702484889187,14.821020652118024,2.015211138,1.112239022,0.902972116,78.0,4.0,3787472.0,3.0,Maharashtra
Pali,294.0,294.0,294.0,1.7114170584284756,135.5,25.41846877098724,3.2,46.1,1008.9343854936199,15.976500768955797,0.420034216,0.028374093,0.391660123,136.0,8.0,2254626.0,18.0,Rajasthan
Palwal,,,,,,,,,,10.310952075785933,1.788990887,0.0,1.788990887,2.0,0.0,1312139.0,7.0,Haryana
Panch Mahals,,,,,,,,,,14.51254197973977,0.963141904,0.574815885,0.388326019,86.0,2.0,1953336.0,22.0,Gujarat
Panchkula,,,,,,,,,,11.642563713114605,0.322349702,0.040273471,0.282076231,18.0,6.0,597239.0,4.0,Haryana
Panipat,,,,,,,,,,12.229658578335464,1.825319296,0.0,1.825319296,19.0,0.0,1456085.0,6.0,Haryana
Panna,,,,,,,,,,11.464881114149012,0.90658603,0.165583402,0.741002628,8.0,0.0,1214594.0,7.0,Madhya Pradesh
Papum Pare,,,,,,,,,,13.819670181121646,0.846868747,0.021507801,0.825360946,73.0,9.0,245559.0,4.0,Arunachal Pradesh
Parbhani,422.0,422.0,422.0,2.8411133467471497,108.6,26.589290495314593,9.6,43.9,1009.1209536601747,16.906483978740717,3.612234955,0.631474073,2.980760882,230.0,15.0,2068053.0,4.0,Maharashtra
Paschim Bardhaman,79.9979872525998,74.0,86.0,3.9329084199932907,169.8,25.609627641730963,7.7,44.0,1008.4274069104328,14.167484802131147,2.156244683,0.422563785,1.733680898,117.0,0.0,3727296.0,13.0,West Bengal
Paschim Medinipur,0.0,0.0,0.0,4.392714723926381,139.3,25.817177914110427,8.5,44.6,1008.0721625766872,,,,,,,,,West Bengal
Pashchim Champaran,,,,,,,,,,17.92933849820152,6.581510908,0.22060865,6.360902258,194.0,11.0,4925046.0,20.0,Bihar
Pashchimi Singhbhum,,,,,,,,,,10.306841150931811,0.910148694,0.04196336,0.868185334,2.0,0.0,1744372.0,3.0,Jharkhand
Patan,,,,,,,,,,14.916492724107847,2.72529709,0.128901094,2.596395996,48.0,2.0,1464752.0,25.0,Gujarat
Pathanamthitta,,,,,,,,,,15.993823606127968,1.224907042,0.233181386,0.991725656,132.0,30.0,1320089.0,6.0,Kerala
Pathankot,310.0,310.0,310.0,2.9203941730934018,260.4,21.3528706083976,2.5,43.3,1009.5670094258783,10.849183480056968,2.474306677,1.207937139,1.266369538,6.0,0.0,713016.0,7.0,Punjab
Patiala,249.0,249.0,249.0,3.6285004516711834,183.9,23.67551518438178,1.6,46.6,1009.1128274009402,16.73168616422408,4.903037722,0.000974475,4.902063247,80.0,74.0,2269761.0,5.0,Punjab
Patna,51.0,51.0,51.0,4.257361660079051,151.9,25.726776994031468,3.4,45.4,1007.3097944377267,19.300564104042078,20.26981192,1.449192516,18.8206194,381.0,30.0,6868950.0,16.0,Bihar
Peddapalli,156.0,156.0,156.0,5.364761904761905,264.9,27.777025196423732,8.6,47.2,1008.2412357286769,9.845408482920163,3.699961317,1.102681823,2.597279494,1.0,0.0,919259.0,10.0,Andhra Pradesh
Perambalur,,,,,,,,,,12.76838110171406,0.714228873,0.002767237,0.711461636,32.0,4.0,600175.0,8.0,Tamil Nadu
Peren,,,,,,,,,,7.912089199797859,0.587829484,0.001342531,0.586486953,1.0,0.0,96231.0,4.0,Nagaland
Phek,,,,,,,,,,9.433797710693456,1.968885678,0.002356585,1.966529093,2.0,2.0,164195.0,4.0,Nagaland
Pherzawl,,,,,,,,,,8.073969241981777,2.387954764,0.021159458,2.366795306,0.0,0.0,54252.0,7.0,Manipur
Pilibhit,,,,,,,,,,15.377845702339462,3.104616978,0.672146699,2.432470279,98.0,1.0,2398821.0,23.0,Uttar Pradesh
Pithoragarh,,,,,,,,,,16.95882245057062,0.525534276,0.108953862,0.416580414,1636.0,21.0,510103.0,3.0,Uttarakhand
Porbandar,5.0,5.0,5.0,4.522808927599346,485.9,26.958427973699937,6.2,43.6,1009.4239758226998,14.31098938483066,5.378579118,0.51266173,4.865917388,49.0,2.0,660431.0,12.0,Gujarat
Prakasam,22.0,22.0,22.0,3.207588985896575,121.8,28.347615849563464,15.6,44.6,1008.6949630624581,15.737687231974204,1.152408401,0.273749091,0.87865931,177.0,0.0,3731704.0,8.0,Andhra Pradesh
Pratapgarh,,,,,,,,,,17.176322542772045,0.34101676,0.239472067,0.101544693,165.0,9.0,1070109.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,16.61975366631914,0.34101676,0.239472067,0.101544693,165.0,9.0,1070109.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,15.69178815766196,0.34101676,0.239472067,0.101544693,165.0,9.0,1070109.0,23.0,Rajasthan
Pratapgarh,,,,,,,,,,15.135219281209052,0.34101676,0.239472067,0.101544693,165.0,9.0,1070109.0,23.0,Rajasthan
Pratapgarh,,,,,,,,,,17.176322542772045,3.66688256,0.018238429,3.648644131,165.0,9.0,1070109.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,16.61975366631914,3.66688256,0.018238429,3.648644131,165.0,9.0,1070109.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,15.69178815766196,3.66688256,0.018238429,3.648644131,165.0,9.0,1070109.0,23.0,Rajasthan
Pratapgarh,,,,,,,,,,15.135219281209052,3.66688256,0.018238429,3.648644131,165.0,9.0,1070109.0,23.0,Rajasthan
Pratapgarh,,,,,,,,,,17.176322542772045,0.34101676,0.239472067,0.101544693,165.0,9.0,3854756.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,16.61975366631914,0.34101676,0.239472067,0.101544693,165.0,9.0,3854756.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,15.69178815766196,0.34101676,0.239472067,0.101544693,165.0,9.0,3854756.0,23.0,Rajasthan
Pratapgarh,,,,,,,,,,15.135219281209052,0.34101676,0.239472067,0.101544693,165.0,9.0,3854756.0,23.0,Rajasthan
Pratapgarh,,,,,,,,,,17.176322542772045,3.66688256,0.018238429,3.648644131,165.0,9.0,3854756.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,16.61975366631914,3.66688256,0.018238429,3.648644131,165.0,9.0,3854756.0,23.0,Uttar Pradesh
Pratapgarh,,,,,,,,,,15.69178815766196,3.66688256,0.018238429,3.648644131,165.0,9.0,3854756.0,23.0,Rajasthan
Pratapgarh,,,,,,,,,,15.135219281209052,3.66688256,0.018238429,3.648644131,165.0,9.0,3854756.0,23.0,Rajasthan
Prayagraj,97.0,97.0,97.0,3.1844897959183673,81.2,25.77843137254902,5.0,46.0,1007.8611597830622,18.06694088316479,8.8123858,0.784955122,8.027430678,277.0,5.0,7094453.0,18.0,Uttar Pradesh
Puducherry,37.0,36.0,38.0,6.549068605179464,281.9,28.123448088912983,17.6,41.9,1009.0251677852349,9.745259263728006,1.760373358,0.820562264,0.939811094,6.0,0.0,1148821.0,4.0,Tamil Nadu
Pudukkottai,,,,,,,,,,13.88705312286014,0.699430563,0.085746267,0.613684296,46.0,4.0,1827769.0,6.0,Tamil Nadu
Pulwama,,,,,,,,,,14.653153505632142,3.270901569,0.279219117,2.991682452,76.0,17.0,1008086.0,4.0,Jammu & Kashmir
Punch,,,,,,,,,,15.139791863648927,0.738012141,0.059684491,0.67832765,155.0,13.0,697454.0,4.0,Jammu & Kashmir
Pune,568.3081257748225,550.0,589.0,3.397194524252155,472.2,24.978057026935645,4.9,42.6,1010.1832773673607,17.524811977180292,1.079353461,1.091416421,0.01206296,547.0,119.0,11979873.0,2.0,Maharashtra
Purba Bardhaman,0.0,0.0,0.0,4.229524539877301,111.8,25.5396472392638,7.9,43.8,1008.0268404907976,15.321666311237394,8.794297365,0.24975544,8.544541925,45.0,0.0,4891157.0,34.0,West Bengal
Purba Champaran,,,,,,,,,,18.29578760114369,9.508604013,0.12116348,9.387440533,184.0,20.0,6322257.0,19.0,Bihar
Purba Medinipur,5.0,0.0,10.0,4.650235057085292,110.1,26.261551376762927,9.6,40.7,1008.0061114842176,18.370425949562637,17.52355839,2.04670632,15.47685207,302.0,17.0,5760374.0,10.0,West Bengal
Purbi Singhbhum,,,,,,,,,,12.645560586066884,1.736697053,0.089703785,1.646993268,32.0,0.0,2787911.0,3.0,Jharkhand
Puri,5.0,5.0,5.0,6.911304757418748,394.0,27.644750224349384,9.7,40.4,1008.120752182673,15.10138817904642,18.91181616,18.5900097,0.32180646,267.0,0.0,1855870.0,22.0,Odisha
Purnia,0.0,0.0,0.0,6.829691327780499,213.1,25.4671968787515,1.2,42.8,1008.2910276073619,16.341519369758835,6.353941784,0.033127573,6.320814211,166.0,0.0,4127576.0,21.0,Bihar
Purulia,254.0,254.0,254.0,3.5739422431161856,104.5,24.941974479516453,7.3,43.0,1008.4364002686367,,,,,,,,,West Bengal
Puruliya,,,,,,,,,,13.90934183977769,0.817297747,0.509342358,0.307955389,54.0,0.0,3407465.0,32.0,West Bengal
Rae Bareli,107.0,107.0,107.0,2.9674278038952315,81.0,24.92357286769644,4.2,46.6,1008.3006044325051,14.578343910610434,5.209973941,0.023735469,5.186238472,45.0,0.0,2819588.0,30.0,Uttar Pradesh
Raichur,398.0,398.0,398.0,2.737273337810611,69.0,27.20349227669577,12.6,44.5,1009.4524513096037,16.75793281018545,1.42584206,0.565825072,0.860016988,141.0,34.0,2140588.0,8.0,Karnataka
Raigad,3.238313969197514,0.0,5.0,6.344933762978877,149.5,27.032450689002975,10.2,43.8,1009.089975682248,,,,,,,,,Maharashtra
Raigarh,,,,,,,,,,17.570758110656712,1.171171998,0.340147342,0.831024656,328.0,93.0,1654533.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,17.301913666593386,1.171171998,0.340147342,0.831024656,328.0,93.0,1654533.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,16.20634326085652,1.171171998,0.340147342,0.831024656,328.0,93.0,1654533.0,3.0,Maharashtra
Raigarh,,,,,,,,,,15.937498816793196,1.171171998,0.340147342,0.831024656,328.0,93.0,1654533.0,3.0,Maharashtra
Raigarh,,,,,,,,,,17.570758110656712,2.063545631,2.02693479,0.036610841,328.0,93.0,1654533.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,17.301913666593386,2.063545631,2.02693479,0.036610841,328.0,93.0,1654533.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,16.20634326085652,2.063545631,2.02693479,0.036610841,328.0,93.0,1654533.0,3.0,Maharashtra
Raigarh,,,,,,,,,,15.937498816793196,2.063545631,2.02693479,0.036610841,328.0,93.0,1654533.0,3.0,Maharashtra
Raigarh,,,,,,,,,,17.570758110656712,1.171171998,0.340147342,0.831024656,328.0,93.0,3072698.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,17.301913666593386,1.171171998,0.340147342,0.831024656,328.0,93.0,3072698.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,16.20634326085652,1.171171998,0.340147342,0.831024656,328.0,93.0,3072698.0,3.0,Maharashtra
Raigarh,,,,,,,,,,15.937498816793196,1.171171998,0.340147342,0.831024656,328.0,93.0,3072698.0,3.0,Maharashtra
Raigarh,,,,,,,,,,17.570758110656712,2.063545631,2.02693479,0.036610841,328.0,93.0,3072698.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,17.301913666593386,2.063545631,2.02693479,0.036610841,328.0,93.0,3072698.0,3.0,Chhattisgarh
Raigarh,,,,,,,,,,16.20634326085652,2.063545631,2.02693479,0.036610841,328.0,93.0,3072698.0,3.0,Maharashtra
Raigarh,,,,,,,,,,15.937498816793196,2.063545631,2.02693479,0.036610841,328.0,93.0,3072698.0,3.0,Maharashtra
Raipur,313.0,313.0,313.0,3.6920858484238765,165.7,26.783917851500792,7.5,45.3,1008.495836131632,14.7538608107357,1.037598285,0.445146211,0.592452074,39.0,66.0,2814996.0,3.0,Chhattisgarh
Raipur,294.0,294.0,294.0,3.6908115358819584,165.7,26.984202211690363,7.5,46.0,1008.4392881128275,14.7538608107357,1.037598285,0.445146211,0.592452074,39.0,66.0,2814996.0,3.0,Madhya Pradesh
Raisen,435.0,435.0,435.0,2.5330561330561334,53.3,23.52655601659751,6.4,44.9,1010.8484407484407,14.793973354915757,1.851820563,0.547154614,1.304665949,56.0,12.0,1582981.0,5.0,Madhya Pradesh
Rajanna Sircilla,,,,,,,,,,6.28564759560078,0.563623248,0.564767428,0.00114418,1.0,0.0,587140.0,9.0,Telangana
Rajgarh,380.0,380.0,380.0,3.3644056413700474,240.2,25.06366689053056,3.7,46.8,1009.1627938213566,12.960728774648368,0.937282124,0.464455125,0.472826999,21.0,3.0,1797738.0,5.0,Madhya Pradesh
Rajkot,134.0,134.0,134.0,5.315289488476672,348.0,27.51806346623271,7.4,44.4,1009.0736736064473,18.23927454775029,0.801285355,0.493588848,0.307696507,1726.0,8.0,3534875.0,18.0,Gujarat
Rajnandgaon,329.0,329.0,329.0,3.546944257891202,96.3,25.667293485560776,7.7,44.0,1008.7377434519811,13.118907039563627,0.602269912,0.353818517,0.248451395,23.0,14.0,1792617.0,2.0,Chhattisgarh
Rajouri,,,,,,,,,,14.26711792280496,0.301855404,0.017946919,0.283908485,109.0,18.0,659577.0,4.0,Jammu & Kashmir
Rajsamand,,,,,,,,,,12.045072167700985,0.253865414,0.088450607,0.165414807,17.0,0.0,1353032.0,32.0,Rajasthan
Ramanagara,,,,,,,,,,13.056740386416603,1.21544654,0.259579863,0.955866677,23.0,1.0,1168086.0,17.0,Karnataka
Ramanathapuram,7.140939597315437,4.0,10.0,5.322466515036644,182.9,29.116350135656145,17.4,40.4,1009.0791862811029,15.515402596471082,3.269130248,1.290662657,1.978467591,103.0,17.0,1550443.0,7.0,Tamil Nadu
Ramban,1624.0,1624.0,1624.0,3.0475806451612906,83.3,13.827620967741936,-7.2,35.0,1015.7010080645161,13.13604914030907,0.754358554,0.309949623,0.444408931,49.0,18.0,360350.0,5.0,Jammu and Kashmir
Ramgarh,,,,,,,,,,10.627312499651268,0.955188073,0.516207464,0.438980609,4.0,11.0,1068909.0,2.0,Jharkhand
Rampur,191.0,191.0,191.0,3.1254601226993866,135.6,23.366180981595093,3.3,45.0,1008.5509202453987,14.611820675964706,4.515924008,0.0,4.515924008,52.0,0.0,2830370.0,23.0,Uttar Pradesh
Ranchi,649.5,647.0,652.0,5.539964317573595,206.0,24.07281368821293,4.6,43.2,1010.2835672249886,14.197119998803474,0.833116849,0.368094084,0.465022765,45.0,6.0,3525357.0,5.0,Bihar
Ranga Reddy,,,,,,,,,,9.536145532868831,0.412349188,0.327322292,0.085026896,1.0,0.0,3667925.0,4.0,Telangana
Ranipet,,,,,,,,,,12.643814299855505,1.50587668,0.142824545,1.363052135,16.0,4.0,1198951.0,10.0,Tamil Nadu
Ratlam,484.0,484.0,484.0,3.1466084620550707,191.2,24.693552719946272,6.9,44.2,1009.5849563465413,12.364180423938164,0.690751655,0.102150461,0.588601194,24.0,0.0,1682145.0,6.0,Madhya Pradesh
Ratnagiri,49.05148929800928,17.0,75.0,15.402486637229838,373.9,27.652956144289774,11.7,39.9,1009.4747145735394,17.025442396530302,1.554240455,0.978975411,0.575265044,280.0,72.0,1532470.0,3.0,Maharashtra
Rayagada,,,,,,,,,,13.778353303027748,1.514776096,0.065376151,1.449399945,31.0,0.0,1127993.0,31.0,Odisha
Reasi,,,,,,,,,,14.047250900942071,1.749523708,0.510462262,1.239061446,63.0,18.0,394393.0,5.0,Jammu & Kashmir
Rewa,298.0,298.0,298.0,2.854197447951645,68.4,24.725721961047682,4.1,45.6,1008.7676292813969,14.768595828074591,0.994456438,0.175699644,0.818756794,38.0,25.0,2794552.0,5.0,Madhya Pradesh
Rewari,,,,,,,,,,10.597251089448347,0.830835644,0.002779906,0.828055738,5.0,0.0,1012074.0,6.0,Haryana
Ri-Bhoi,893.0,893.0,893.0,6.711215580926797,102.0,19.675016789791805,2.4,35.0,1010.8639355271994,,,,,,,,,Meghalaya
Ribhoi,,,,,,,,,,11.56983751271364,1.874505797,0.159366599,1.715139198,14.0,1.0,389832.0,3.0,Meghalaya
Rohtak,0.0,0.0,0.0,1.8013036809815952,71.3,25.10621165644172,2.8,47.4,1008.579064417178,13.710172868710089,1.003708527,0.003867208,0.999841319,52.0,5.0,1194736.0,7.0,Haryana
Rohtas,0.0,0.0,0.0,3.1340490797546012,114.8,25.84049079754601,6.2,46.9,1008.1036809815951,15.415270144390568,4.672962273,0.800130744,3.872831529,82.0,0.0,3605080.0,29.0,Bihar
Rudraprayag,,,,,,,,,,16.76850435872075,1.443384607,0.040330005,1.403054602,1324.0,79.0,248925.0,2.0,Uttarakhand
Rupnagar,,,,,,,,,,14.55015296383351,8.530840592,0.471251752,8.05958884,48.0,6.0,716979.0,6.0,Punjab
Sabar Kantha,,,,,,,,,,13.935683700651056,0.981927574,0.655214573,0.326713001,91.0,0.0,1581118.0,16.0,Gujarat
Sagar,550.0,550.0,550.0,5.061720904578047,174.0,25.252902328814738,2.9,47.0,1008.8803223640027,14.673597686558567,0.895085498,0.240442317,0.654643181,46.0,8.0,2792584.0,5.0,Madhya Pradesh
Saharanpur,,,,,,,,,,17.04140679871483,2.705190205,0.020060771,2.685129434,215.0,9.0,4096003.0,23.0,Uttar Pradesh
Saharsa,,,,,,,,,,17.01851798654835,8.841447371,0.644150281,8.19729709,167.0,9.0,2422652.0,23.0,Bihar
Sahibganj,,,,,,,,,,11.06901446570178,8.050315684,2.307096524,5.74321916,3.0,0.0,1863699.0,5.0,Jharkhand
Sahibzada Ajit Singh Nag*,,,,,,,,,,7.786181657360266,0.112972873,0.010724633,0.10224824,0.0,0.0,1662669.0,10.0,Punjab
Saiha,,,,,,,,,,9.83880428968046,2.96841934,0.016731928,2.951687412,7.0,0.0,65651.0,4.0,Mizoram
Salem,858.1558185404339,279.0,1463.0,3.768772863318923,98.0,23.732281393819857,8.6,47.6,1010.6180107526882,14.8645723747814,1.698807354,0.995995874,0.70281148,64.0,9.0,3947265.0,6.0,Tamil Nadu
Samastipur,,,,,,,,,,17.76199430185416,14.7707354,0.395790839,14.37494456,152.0,10.0,5463227.0,21.0,Bihar
Samba,,,,,,,,,,11.523626947400388,0.669356657,0.039351707,0.63000495,33.0,0.0,433040.0,6.0,Jammu & Kashmir
Sambalpur,0.0,0.0,0.0,5.984233365477338,166.1,28.608247099404203,7.3,46.0,1008.1684049079755,15.13820084693786,1.95082885,1.296871576,0.653957274,191.0,0.0,1271970.0,21.0,Odisha
Sambhal,,,,,,,,,,15.160659531247893,2.052578084,0.044450144,2.00812794,46.0,10.0,2818198.0,23.0,Uttar Pradesh
Sangareddy,,,,,,,,,,9.492916177630676,1.457531752,1.462695895,0.005164143,6.0,1.0,1729145.0,7.0,Telangana
Sangli,545.0,545.0,545.0,2.778576225654802,93.7,26.416241610738254,12.1,52.4,1010.0358629952988,15.438451271929043,0.816411266,0.371511861,0.444899405,107.0,13.0,3253446.0,4.0,Maharashtra
Sangrur,,,,,,,,,,14.183626924681889,2.448919322,0.0,2.448919322,44.0,1.0,1835441.0,7.0,Punjab
Sant Kabir Nagar,,,,,,,,,,14.638923672830568,6.190358252,0.19440129,5.995956962,48.0,1.0,1990205.0,23.0,Uttar Pradesh
Saraikela-Kharsawan,,,,,,,,,,8.535902648674234,1.982457722,1.685259625,0.297198097,1.0,0.0,1170854.0,2.0,Jharkhand
Saran,55.0,55.0,55.0,3.1523169912693083,73.5,24.858831430490262,5.9,43.1,1008.0653458697112,17.163889217193876,13.6847545,1.299936265,12.38481824,177.0,2.0,4674827.0,22.0,Bihar
Satara,1138.424461964628,610.0,1384.0,15.77787175989086,480.1,22.48022586831451,6.5,41.3,1011.1333781061115,14.196438317671806,0.886672906,0.88365251,0.003020396,108.0,67.0,3138971.0,3.0,Maharashtra
Satna,315.0,315.0,315.0,5.051602104256337,277.1,25.529956545355784,3.3,47.0,1008.4535258562794,10.888948730776102,0.676054775,0.682682458,0.006627683,28.0,0.0,2619145.0,6.0,Madhya Pradesh
Sawai Madhopur,0.0,0.0,0.0,3.1361019736842106,180.0,27.03955592105263,6.2,48.6,1008.5203124999999,17.29473115217755,1.752297609,0.2640657,1.488231909,121.0,254.0,1511281.0,22.0,Rajasthan
Sehore,,,,,,,,,,13.624297549713402,1.308962201,0.443833329,0.865128872,36.0,2.0,1581777.0,5.0,Madhya Pradesh
Senapati,,,,,,,,,,8.399273632440867,0.710207411,0.0,0.710207411,0.0,0.0,459428.0,7.0,Manipur
Seoni,617.0,617.0,617.0,3.532437877770316,126.3,24.454063129617193,6.8,43.1,1009.3779717931498,12.338171071605162,1.235483561,0.815741223,0.419742338,18.0,0.0,1600897.0,5.0,Madhya Pradesh
Serchhip,,,,,,,,,,9.723515036831328,1.328475491,0.0,1.328475491,8.0,1.0,61426.0,3.0,Mizoram
Shahdara,,,,,,,,,,8.206277741519726,0.1,0.0,0.1,2.0,4.0,1645700.0,3.0,Delhi
Shahdol,,,,,,,,,,8.606111330127606,0.76725114,0.771098824,0.003847684,2.0,2.0,1075359.0,6.0,Madhya Pradesh
Shahid Bhagat Singh Nagar,,,,,,,,,,11.623164130923987,10.97305613,0.067246598,10.90580953,5.0,0.0,636289.0,6.0,Punjab
Shahjahanpur,155.0,155.0,155.0,3.1513767629281393,143.4,23.818200134318335,1.0,45.6,1008.277165883143,15.810738427976837,4.764711247,0.007833177,4.75687807,64.0,3.0,3533793.0,20.0,Uttar Pradesh
Shajapur,444.0,444.0,444.0,3.19543317662861,199.9,24.712894560107454,4.3,44.3,1009.4028206850236,10.84349368116641,0.571010644,0.057503291,0.513507353,7.0,0.0,1036523.0,6.0,Madhya Pradesh
Shamli,,,,,,,,,,14.024477523954967,1.857718186,0.0,1.857718186,44.0,3.0,1373173.0,26.0,Uttar Pradesh
Sheikhpura,,,,,,,,,,13.952974381669137,3.509671673,0.004092988,3.505578685,82.0,0.0,820089.0,28.0,Bihar
Sheohar,,,,,,,,,,14.98702657896984,9.002316572,0.0,9.002316572,136.0,1.0,851775.0,23.0,Bihar
Sheopur,234.0,234.0,234.0,3.151247327156094,283.6,25.292516037063436,2.3,47.3,1008.3917320028511,11.164904277475754,1.417634793,0.185883526,1.231751267,5.0,0.0,890783.0,7.0,Madhya Pradesh
Shi Yomi,,,,,,,,,,9.096398933410187,0.730870815,0.051292052,0.679578763,4.0,1.0,12507.0,5.0,Arunachal Pradesh
Shimla,1992.7965808266608,1546.0,2205.0,4.663454790823211,173.0,15.27171607877083,-8.7,35.0,1012.7532079274437,17.6226469397165,0.771392749,0.035574686,0.735818063,355.0,172.0,904737.0,4.0,Himachal Pradesh
Shivamogga,613.9527371642298,571.0,658.0,7.430805848350901,218.6,23.530023801428086,12.0,41.1,1010.9190751445087,14.573367465271405,1.276369106,1.203198506,0.0731706,74.0,12.0,1877441.0,9.0,Karnataka
Shivpuri,463.0,463.0,463.0,2.788448623237072,168.2,24.28797850906649,0.7,45.7,1009.1543989254533,11.667533409556553,0.728096946,0.56739149,0.160705456,13.0,0.0,2047132.0,6.0,Madhya Pradesh
Shrawasti,,,,,,,,,,14.636054820548718,7.721578816,0.028878669,7.692700147,47.0,1.0,1390228.0,24.0,Uttar Pradesh
Shupiyan,,,,,,,,,,11.718809232418751,1.082625131,0.002022763,1.080602368,32.0,1.0,391024.0,6.0,Jammu & Kashmir
Siang,,,,,,,,,,10.300113768441996,2.518308001,0.498407734,2.019900267,4.0,1.0,48365.0,5.0,Arunachal Pradesh
Siddharthnagar,,,,,,,,,,9.72399035289081,13.40492833,0.022007889,13.38292044,0.0,0.0,3367475.0,1.0,Uttar Pradesh
Siddipet,,,,,,,,,,9.736998679525309,0.469975702,0.091876715,0.378098987,2.0,0.0,1102022.0,7.0,Telangana
Sidhi,270.0,270.0,270.0,2.867024848891874,127.4,24.743989254533247,4.0,46.1,1008.5785090664875,10.556680246809432,2.184368869,0.402325215,1.782043654,2.0,0.0,1292335.0,8.0,Madhya Pradesh
Sikar,431.0,431.0,431.0,1.329214237743452,91.5,24.48321020819342,0.0,45.8,1008.8904633982538,14.433744535144232,0.420855874,0.0,0.420855874,87.0,2.0,3026385.0,6.0,Rajasthan
Simdega,,,,,,,,,,8.94116808234982,1.054648305,0.125948542,0.928699763,1.0,0.0,677321.0,2.0,Jharkhand
Sindhudurg,15.0,15.0,15.0,8.05668233713902,165.9,27.063398253861653,17.0,37.7,1009.3299529885829,16.48929416640429,1.40862314,0.632545644,0.776077496,190.0,103.0,808570.0,4.0,Maharashtra
Singrauli,,,,,,,,,,11.286876313176668,1.521857949,0.715195816,0.806662133,6.0,0.0,1558134.0,8.0,Madhya Pradesh
Sipahijala,,,,,,,,,,10.887426944928729,0.601362713,0.003254841,0.598107872,10.0,1.0,477873.0,4.0,Tripura
